ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date
38312,114-UG-T30,FPQ-4373,SCMS-58230,ASN-6154,Uganda,PMO - US,Direct Drop,FCA,Air,11/25/2009,12/2/2009
38318,114-UG-T30,FPQ-10788,SCMS-162720,ASN-18773,Uganda,PMO - US,Direct Drop,CIP,Air,10/10/2012,10/25/2012
38368,161-ZA-T30,FPQ-5303,SCMS-68950,ASN-7080,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,3/19/2010
38396,901-CM-T30,FPQ-12837,SCMS-204300,ASN-21700,Cameroon,PMO - US,Direct Drop,EXW,Air,8/19/2013,8/23/2013
38409,109-TZ-T30,FPQ-6936,SCMS-100640,ASN-10166,Tanzania,PMO - US,Direct Drop,EXW,Air,12/27/2010,2/25/2011
38417,133-NG-T30,FPQ-14305,SCMS-240830,ASN-27471,Nigeria,PMO - US,Direct Drop,EXW,Air,5/16/2014,6/2/2014
38418,116-ZA-T30,FPQ-14942,SCMS-259075,ASN-32122,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,5/11/2015
38431,105-DO-T30,FPQ-13790,SCMS-231360,ASN-25470,Dominican Republic,PMO - US,Direct Drop,EXW,Air,2/26/2014,3/20/2014
38480,108-VN-T30,FPQ-11418,SCMS-176230,ASN-19651,Vietnam,PMO - US,Direct Drop,EXW,Air,1/29/2013,2/5/2013
38504,102-SD-T30,FPQ-8261,SCMS-120473,ASN-13349,Sudan,PMO - US,Direct Drop,EXW,Air,8/29/2011,9/7/2011
38510,106-HT-T30,FPQ-16241,SCMS-288890,ASN-32682,Haiti,PMO - US,Direct Drop,EXW,Ocean,5/5/2015,5/27/2015
38538,108-VN-T30,FPQ-10811,SCMS-164560,ASN-18406,Vietnam,PMO - US,Direct Drop,EXW,Air,10/15/2012,11/7/2012
38567,900-SS-T30,FPQ-10504,SCMS-157880,ASN-16852,South Sudan,PMO - US,Direct Drop,EXW,Air,8/15/2012,8/21/2012
38571,108-VN-T30,FPQ-15823,SCMS-277330,ASN-33152,Vietnam,PMO - US,Direct Drop,FCA,Air,2/13/2015,3/4/2015
38573,116-ZA-T30,FPQ-5535,SCMS-71490,ASN-7428,South Africa,PMO - US,Direct Drop,DDP,Truck,4/19/2010,4/21/2010
38590,107-RW-T30,FPQ-4954,SCMS-64480,ASN-7476,Rwanda,PMO - US,Direct Drop,CIP,Air,1/29/2010,2/9/2010
38596,110-ZM-T30,FPQ-4691,SCMS-60711,ASN-6612,Zambia,PMO - US,Direct Drop,EXW,Air,12/16/2009,12/22/2009
38600,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
38611,901-NA-T30,FPQ-14689,SCMS-253440,ASN-29095,Namibia,PMO - US,Direct Drop,EXW,Air,7/30/2014,8/29/2014
38613,105-SS-T30,FPQ-14470,SCMS-245230,ASN-27241,South Sudan,PMO - US,Direct Drop,EXW,Air,6/17/2014,7/1/2014
38619,106-HT-T30,FPQ-14895,SCMS-261120,ASN-30809,Haiti,PMO - US,Direct Drop,EXW,Air,9/24/2014,11/14/2014
38632,106-HT-T30,FPQ-14083,SCMS-240130,ASN-28761,Haiti,PMO - US,Direct Drop,EXW,Ocean,5/11/2014,6/2/2014
38662,102-MW-T30,FPQ-9568,SCMS-144180,ASN-15302,Malawi,PMO - US,Direct Drop,EXW,Air,4/11/2012,4/23/2012
38759,161-ZA-T30,FPQ-7400,SCMS-104200,ASN-11475,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/11/2011,3/30/2011
38762,151-NG-T30,FPQ-7339,SCMS-104040,ASN-10453,Nigeria,PMO - US,Direct Drop,EXW,Air,3/9/2011,3/25/2011
38793,113-ZW-T30,FPQ-7521,SCMS-108000,ASN-12242,Zimbabwe,PMO - US,Direct Drop,EXW,Air,4/7/2011,5/5/2011
38796,111-MZ-T30,FPQ-10880,SCMS-164000,ASN-18369,Mozambique,PMO - US,Direct Drop,EXW,Air,10/18/2012,11/6/2012
38827,102-GY-T30,FPQ-5497,SCMS-71640,ASN-6866,Guyana,PMO - US,Direct Drop,EXW,Air,4/15/2010,4/26/2010
38831,106-HT-T30,FPQ-7438,SCMS-106610,ASN-10879,Haiti,PMO - US,Direct Drop,EXW,Air,3/29/2011,4/20/2011
38843,103-CM-T30,FPQ-16474,SCMS-291910,ASN-33569,Cameroon,PMO - US,Direct Drop,EXW,Air,6/9/2015,6/25/2015
38913,133-NG-T30,FPQ-10765,SCMS-162440,ASN-17523,Nigeria,PMO - US,Direct Drop,EXW,Air,10/5/2012,10/16/2012
38914,116-ZA-T30,FPQ-5381,SCMS-69590,ASN-6724,South Africa,PMO - US,Direct Drop,DDP,Truck,3/23/2010,3/25/2010
38949,161-ZA-T30,FPQ-6262,SCMS-83880,ASN-10012,South Africa,PMO - US,Direct Drop,DDP,Air,8/31/2010,9/21/2010
38951,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33852,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,10/9/2014
38955,133-NG-T30,FPQ-16302,SCMS-287610,ASN-32234,Nigeria,PMO - US,Direct Drop,EXW,Air,5/4/2015,5/12/2015
38992,105-SS-T30,FPQ-15569,SCMS-272160,ASN-31338,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
39014,133-NG-T30,FPQ-7088,SCMS-100510,ASN-10729,Nigeria,PMO - US,Direct Drop,EXW,Air,2/4/2011,3/2/2011
39017,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28037,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
39025,104-CI-T30,FPQ-4698,SCMS-64941,ASN-9384,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,12/28/2009,2/12/2010
39029,161-ZA-T30,FPQ-6262,SCMS-83770,ASN-10574,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
39045,161-ZA-T30,FPQ-6262,SCMS-83790,ASN-9176,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
39053,102-SS-T30,FPQ-9038,SCMS-137190,ASN-14092,South Sudan,PMO - US,Direct Drop,EXW,Air,1/17/2012,2/15/2012
39065,116-ZA-T30,FPQ-13973,SCMS-238553,ASN-28021,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,8/28/2014
39075,117-ET-T30,FPQ-9209,SCMS-134720,ASN-14235,Ethiopia,PMO - US,Direct Drop,EXW,Air,1/18/2012,1/23/2012
39088,151-NG-T30,FPQ-12803,SCMS-206330,ASN-23373,Nigeria,PMO - US,Direct Drop,FCA,Air,8/13/2013,9/17/2013
39105,116-ZA-T30,FPQ-12522,SCMS-199288,ASN-27196,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,7/10/2014
39133,109-TZ-T30,FPQ-11919,SCMS-205480,ASN-22109,Tanzania,PMO - US,Direct Drop,EXW,Air,3/25/2013,9/11/2013
39156,108-VN-T30,FPQ-4720,SCMS-62470,ASN-6341,Vietnam,PMO - US,Direct Drop,EXW,Air,1/4/2009,1/12/2010
39182,161-ZA-T30,FPQ-7175,SCMS-103440,ASN-11439,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/24/2011
39184,104-CI-T30,FPQ-7325,SCMS-106600,ASN-11740,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,3/9/2011,5/5/2011
39208,107-RW-T30,FPQ-3859,SCMS-49100,ASN-6888,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,7/15/2009
39223,103-KE-T30,FPQ-10018,SCMS-149610,ASN-15669,Kenya,PMO - US,Direct Drop,EXW,Air,6/5/2012,6/14/2012
39226,116-ZA-T30,FPQ-14942,SCMS-259074,ASN-31070,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,3/9/2015
39242,102-KE-T30,FPQ-4591,SCMS-58382,ASN-7489,Kenya,PMO - US,Direct Drop,EXW,Air,11/18/2009,5/27/2010
39263,108-VN-T30,FPQ-6384,SCMS-87780,ASN-9408,Vietnam,PMO - US,Direct Drop,EXW,Air,9/30/2010,10/18/2010
39291,114-UG-T30,FPQ-14407,SCMS-244440,ASN-27804,Uganda,PMO - US,Direct Drop,FCA,Air,6/11/2014,6/23/2014
39343,161-ZA-T30,FPQ-7175,SCMS-104090,ASN-12990,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/28/2011
39353,161-ZA-T30,FPQ-6262,SCMS-84220,ASN-9172,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/28/2010
39391,108-VN-T30,FPQ-15692,SCMS-274390,ASN-32267,Vietnam,PMO - US,Direct Drop,EXW,Air,1/28/2015,2/17/2015
39393,127-KE-T30,FPQ-8155,SCMS-119190,ASN-12468,Kenya,PMO - US,Direct Drop,EXW,Air,8/5/2011,8/28/2011
39427,104-CI-T30,FPQ-4698,SCMS-64940,ASN-8199,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,12/28/2009,2/12/2010
39441,110-ZM-T30,FPQ-9074,SCMS-134320,ASN-15274,Zambia,PMO - US,Direct Drop,EXW,Air,12/22/2011,1/27/2012
39452,116-ZA-T30,FPQ-15950,SCMS-277983,ASN-33453,South Africa,PMO - US,Direct Drop,DDP,Truck,2/20/2015,2/24/2015
39453,101-CD-T30,FPQ-16001,SCMS-280210,ASN-31750,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,3/10/2015,3/16/2015
39489,105-GY-T30,FPQ-14694,SCMS-252360,ASN-28009,Guyana,PMO - US,Direct Drop,EXW,Air,7/28/2014,8/13/2014
39495,104-CI-T30,FPQ-6975,SCMS-98300,ASN-10837,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,1/4/2011,1/28/2011
39509,116-ZA-T30,FPQ-12522,SCMS-199280,ASN-24433,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/13/2013
39547,104-CI-T30,FPQ-5209,SCMS-75380,ASN-7632,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,2/25/2010,6/7/2010
39556,153-NA-T30,FPQ-8072,SCMS-117200,ASN-12163,Namibia,PMO - US,Direct Drop,EXW,Air,7/22/2011,8/3/2011
39575,116-ZA-T30,FPQ-4359,SCMS-54980,ASN-5373,South Africa,PMO - US,Direct Drop,DDP,Truck,10/8/2009,10/15/2009
39589,106-HT-T30,FPQ-13797,SCMS-233970,ASN-27795,Haiti,PMO - US,Direct Drop,EXW,Air,3/20/2014,4/30/2014
39606,111-MZ-T30,FPQ-4739,SCMS-62690,ASN-5953,Mozambique,PMO - US,Direct Drop,EXW,Air,12/10/2009,1/8/2010
39615,103-ML-T30,FPQ-15006,SCMS-260770,ASN-31163,Mali,PMO - US,Direct Drop,EXW,Air,10/7/2014,11/19/2014
39631,105-GH-T30,FPQ-13809,SCMS-234030,ASN-26373,Ghana,PMO - US,Direct Drop,EXW,Air,3/7/2014,5/9/2014
39647,108-VN-T30,FPQ-7565,SCMS-107610,ASN-11722,Vietnam,PMO - US,Direct Drop,EXW,Air,4/21/2011,5/4/2011
39658,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33854,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,10/9/2014
39659,102-BI-T30,FPQ-10907,SCMS-167290,ASN-17563,Burundi,PMO - US,Direct Drop,EXW,Air,11/7/2012,11/21/2012
39661,107-RW-T30,FPQ-14705,SCMS-253160,ASN-27917,Rwanda,PMO - US,Direct Drop,EXW,Ocean,8/4/2014,8/19/2014
39708,104-CI-T30,FPQ-3967,SCMS-52650,ASN-5060,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,8/21/2009,9/11/2009
39724,161-ZA-T30,FPQ-6262,SCMS-83790,ASN-9195,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
39769,102-SD-T30,FPQ-8264,SCMS-121852,ASN-13538,Sudan,PMO - US,Direct Drop,EXW,Air,9/7/2011,9/14/2011
39794,113-ZW-T30,FPQ-13032,SCMS-210170,ASN-22818,Zimbabwe,PMO - US,Direct Drop,EXW,Air,9/24/2013,10/18/2013
39799,114-UG-T30,FPQ-12477,SCMS-198710,ASN-21405,Uganda,PMO - US,Direct Drop,EXW,Air,7/8/2013,7/31/2013
39823,116-ZA-T30,FPQ-15269,SCMS-267020,ASN-29764,South Africa,PMO - US,Direct Drop,DDP,Truck,10/29/2014,12/10/2014
39833,108-VN-T30,FPQ-13524,SCMS-226260,ASN-26927,Vietnam,PMO - US,Direct Drop,EXW,Air,2/6/2014,3/10/2014
39850,101-CD-T30,FPQ-11081,SCMS-169010,ASN-17635,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,11/26/2012,12/7/2012
39873,108-VN-T30,FPQ-13524,SCMS-226231,ASN-27131,Vietnam,PMO - US,Direct Drop,FCA,Air,2/6/2014,5/27/2014
39895,107-RW-T30,FPQ-15065,SCMS-263330,ASN-30481,Rwanda,PMO - US,Direct Drop,EXW,Air,10/15/2014,12/18/2014
39920,107-RW-T30,FPQ-6413,SCMS-87190,ASN-9870,Rwanda,PMO - US,Direct Drop,EXW,Air,9/21/2010,10/6/2010
39933,108-VN-T30,FPQ-15040,SCMS-263630,ASN-31646,Vietnam,PMO - US,Direct Drop,EXW,Air,10/30/2014,12/8/2014
39966,119-NA-T30,FPQ-4398,SCMS-54910,ASN-5952,Namibia,PMO - US,Direct Drop,EXW,Air,10/7/2009,10/13/2009
39967,104-CI-T30,FPQ-12714,SCMS-205000,ASN-21883,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,7/30/2013,9/2/2013
39971,108-VN-T30,FPQ-10286,SCMS-155700,ASN-17019,Vietnam,PMO - US,Direct Drop,FCA,Air,7/25/2012,8/14/2012
40033,114-UG-T30,FPQ-15303,SCMS-264940,ASN-31156,Uganda,PMO - US,Direct Drop,EXW,Air,11/11/2014,11/25/2014
40044,116-ZA-T30,FPQ-12523,SCMS-199310,ASN-29450,South Africa,PMO - US,Direct Drop,DDP,Truck,7/12/2013,8/13/2013
40070,116-ZA-T30,FPQ-14942,SCMS-259076,ASN-32524,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,6/2/2015
40100,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27980,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
40136,116-ZA-T30,FPQ-14942,SCMS-259076,ASN-32524,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,6/2/2015
40152,116-ZA-T30,FPQ-14942,SCMS-259071,ASN-29597,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,11/28/2014
40205,105-SS-T30,FPQ-15569,SCMS-272140,ASN-31129,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
40209,104-CI-T30,FPQ-6897,SCMS-101001,ASN-11637,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,1/5/2011,4/1/2011
40214,107-RW-T30,FPQ-13851,SCMS-239030,ASN-28850,Rwanda,PMO - US,Direct Drop,EXW,Ocean,3/10/2014,5/16/2014
40255,108-VN-T30,FPQ-13034,SCMS-210040,ASN-24697,Vietnam,PMO - US,Direct Drop,FCA,Air,10/4/2013,10/10/2013
40274,114-UG-T30,FPQ-11098,SCMS-171660,ASN-17804,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/2012,1/2/2013
40286,107-RW-T30,FPQ-13157,SCMS-215450,ASN-23606,Rwanda,PMO - US,Direct Drop,FCA,Air,10/28/2013,12/2/2013
40351,122-HT-T30,FPQ-8635,SCMS-132180,ASN-13412,Haiti,PMO - US,Direct Drop,EXW,Air,12/7/2011,12/30/2011
40364,161-ZA-T30,FPQ-5648,SCMS-75660,ASN-8693,South Africa,PMO - US,Direct Drop,DDP,Ocean,6/2/2010,6/17/2010
40365,106-HT-T30,FPQ-15038,SCMS-262840,ASN-31821,Haiti,PMO - US,Direct Drop,EXW,Ocean,10/22/2014,12/24/2014
40373,109-TZ-T30,FPQ-6925,SCMS-97130,ASN-9833,Tanzania,PMO - US,Direct Drop,EXW,Air,12/27/2010,2/2/2011
40379,116-ZA-T30,FPQ-13973,SCMS-238550,ASN-30792,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,5/8/2014
40443,108-VN-T30,FPQ-15292,SCMS-268410,ASN-30672,Vietnam,PMO - US,Direct Drop,FCA,Air,12/5/2014,12/18/2014
40479,109-TZ-T30,FPQ-14049,SCMS-239390,ASN-26381,Tanzania,PMO - US,Direct Drop,FCA,Air,4/11/2014,5/16/2014
40484,102-KE-T30,FPQ-6406,SCMS-88211,ASN-9546,Kenya,PMO - US,Direct Drop,EXW,Air,9/27/2010,11/22/2010
40490,105-SS-T30,FPQ-14470,SCMS-245230,ASN-27241,South Sudan,PMO - US,Direct Drop,EXW,Air,6/17/2014,7/1/2014
40496,116-ZA-T30,FPQ-13973,SCMS-238552,ASN-27610,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,8/5/2014
40498,104-CI-T30,FPQ-4381,SCMS-57380,ASN-6453,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,11/5/2009,11/17/2009
40555,109-TZ-T30,FPQ-5174,SCMS-66910,ASN-6721,Tanzania,PMO - US,Direct Drop,FCA,Air,3/1/2010,3/12/2010
40580,800-CM-T30,FPQ-12571,SCMS-198570,ASN-21309,Cameroon,PMO - US,Direct Drop,EXW,Air,7/2/2013,7/22/2013
40584,116-ZA-T30,FPQ-7176,SCMS-104370,ASN-11395,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,4/1/2011
40598,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
40608,114-UG-T30,FPQ-4320,SCMS-58170,ASN-5732,Uganda,PMO - US,Direct Drop,EXW,Air,11/16/2009,11/24/2009
40620,111-MZ-T30,FPQ-8116,SCMS-118370,ASN-12476,Mozambique,PMO - US,Direct Drop,EXW,Air,8/4/2011,8/30/2011
40627,161-ZA-T30,FPQ-7175,SCMS-103950,ASN-11462,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/28/2011
40657,117-ET-T30,FPQ-4867,SCMS-63000,ASN-5909,Ethiopia,PMO - US,Direct Drop,EXW,Air,1/5/2010,1/12/2010
40665,117-ET-T30,FPQ-9954,SCMS-148510,ASN-16201,Ethiopia,PMO - US,Direct Drop,EXW,Air,5/21/2012,7/25/2012
40680,104-CI-T30,FPQ-12806,SCMS-206570,ASN-24432,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,8/9/2013,9/17/2013
40702,105-SS-T30,FPQ-15569,SCMS-272160,ASN-31321,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
40762,900-UG-T30,FPQ-10089,SCMS-149400,ASN-15430,Uganda,PMO - US,Direct Drop,EXW,Air,6/7/2012,6/12/2012
40779,111-MZ-T30,FPQ-13093,SCMS-211561,ASN-25196,Mozambique,PMO - US,Direct Drop,EXW,Air,10/15/2013,11/13/2013
40790,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27976,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
40791,108-VN-T30,FPQ-7898,SCMS-113620,ASN-13100,Vietnam,PMO - US,Direct Drop,EXW,Air,6/27/2011,7/8/2011
40798,161-ZA-T30,FPQ-7400,SCMS-104180,ASN-12268,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/11/2011,3/30/2011
40812,107-RW-T30,FPQ-3859,SCMS-49110,ASN-6538,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,7/15/2009
40821,901-CM-T30,FPQ-12528,SCMS-196500,ASN-22068,Cameroon,PMO - US,Direct Drop,EXW,Air,6/21/2013,6/28/2013
40836,161-ZA-T30,FPQ-7175,SCMS-103380,ASN-12992,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/24/2011
40840,101-CD-T30,FPQ-14654,SCMS-253260,ASN-28279,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,8/11/2014,8/27/2014
40841,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27976,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
40851,901-CM-T30,FPQ-12837,SCMS-204330,ASN-21572,Cameroon,PMO - US,Direct Drop,EXW,Air,8/19/2013,8/23/2013
40894,110-ZM-T30,FPQ-11390,SCMS-173920,ASN-19077,Zambia,PMO - US,Direct Drop,EXW,Air,1/8/2013,1/23/2013
40901,161-ZA-T30,FPQ-6708,SCMS-93540,ASN-10567,South Africa,PMO - US,Direct Drop,DDP,Ocean,11/26/2010,12/14/2010
40923,161-ZA-T30,FPQ-6262,SCMS-83770,ASN-10212,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
40933,116-ZA-T30,FPQ-3560,SCMS-49661,ASN-5051,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,7/21/2009
40934,108-VN-T30,FPQ-12051,SCMS-188570,ASN-21378,Vietnam,PMO - US,Direct Drop,FCA,Air,5/3/2013,8/19/2013
40935,108-VN-T30,FPQ-15692,SCMS-274350,ASN-32776,Vietnam,PMO - US,Direct Drop,EXW,Air,1/28/2015,2/17/2015
40936,108-VN-T30,FPQ-10286,SCMS-156310,ASN-17176,Vietnam,PMO - US,Direct Drop,EXW,Air,7/25/2012,8/15/2012
40942,106-HT-T30,FPQ-4389,SCMS-58040,ASN-7322,Haiti,PMO - US,Direct Drop,CIP,Air,11/3/2009,11/24/2009
40950,105-GY-T30,FPQ-14048,SCMS-235780,ASN-28234,Guyana,PMO - US,Direct Drop,FCA,Air,4/9/2014,8/26/2014
40963,133-NG-T30,FPQ-14995,SCMS-260700,ASN-29934,Nigeria,PMO - US,Direct Drop,EXW,Air,9/22/2014,10/29/2014
41011,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28037,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
41022,161-ZA-T30,FPQ-6262,SCMS-83790,ASN-9199,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
41032,116-ZA-T30,FPQ-13973,SCMS-238554,ASN-28627,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,10/3/2014
41042,108-VN-T30,FPQ-9001,SCMS-131650,ASN-14875,Vietnam,PMO - US,Direct Drop,EXW,Air,12/15/2011,1/18/2012
41045,107-RW-T30,FPQ-3859,SCMS-49080,ASN-5589,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,7/16/2009
41056,116-ZA-T30,FPQ-13214,SCMS-215410,ASN-23875,South Africa,PMO - US,Direct Drop,DDP,Truck,11/14/2013,12/2/2013
41062,101-CD-T30,FPQ-12093,SCMS-189050,ASN-21267,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,4/23/2013,5/23/2013
41092,104-CI-T30,FPQ-9756,SCMS-147690,ASN-17354,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,4/23/2012,6/6/2012
41096,101-CD-T30,FPQ-11103,SCMS-170580,ASN-18712,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,12/7/2012,1/3/2013
41099,161-ZA-T30,FPQ-5303,SCMS-68740,ASN-8174,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,3/19/2010
41132,116-ZA-T30,FPQ-12523,SCMS-199316,ASN-27044,South Africa,PMO - US,Direct Drop,DDP,Truck,7/12/2013,7/4/2014
41146,113-ZW-T30,FPQ-3998,SCMS-49710,ASN-4729,Zimbabwe,PMO - US,Direct Drop,EXW,Air,7/14/2009,7/21/2009
41162,133-NG-T30,FPQ-7553,SCMS-108710,ASN-11147,Nigeria,PMO - US,Direct Drop,EXW,Air,4/28/2011,5/18/2011
41184,161-ZA-T30,FPQ-5648,SCMS-75510,ASN-8495,South Africa,PMO - US,Direct Drop,DDP,Air,6/2/2010,6/17/2010
41201,116-ZA-T30,FPQ-3596,SCMS-50362,ASN-5862,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,9/22/2009
41214,109-TZ-T30,FPQ-12540,SCMS-198800,ASN-21501,Tanzania,PMO - US,Direct Drop,EXW,Air,7/3/2013,7/16/2013
41222,102-KE-T30,FPQ-8446,SCMS-124900,ASN-13150,Kenya,PMO - US,Direct Drop,EXW,Air,10/5/2011,10/26/2011
41232,106-HT-T30,FPQ-14083,SCMS-240170,ASN-27004,Haiti,PMO - US,Direct Drop,EXW,Air,5/11/2014,6/2/2014
41238,101-AF-T30,FPQ-15746,SCMS-275090,ASN-30861,Afghanistan,PMO - US,Direct Drop,EXW,Air,1/20/2015,2/9/2015
41260,108-VN-T30,FPQ-15040,SCMS-263650,ASN-30553,Vietnam,PMO - US,Direct Drop,EXW,Air,10/30/2014,12/8/2014
41279,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33854,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,10/9/2014
41282,114-UG-T30,FPQ-12273,SCMS-198551,ASN-21866,Uganda,PMO - US,Direct Drop,EXW,Air,7/8/2013,8/5/2013
41288,116-ZA-T30,FPQ-7176,SCMS-104430,ASN-11056,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,4/1/2011
41298,111-MZ-T30,FPQ-15276,SCMS-263010,ASN-31456,Mozambique,PMO - US,Direct Drop,FCA,Air,10/28/2014,11/7/2014
41301,116-ZA-T30,FPQ-14942,SCMS-259073,ASN-30673,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,2/12/2015
41302,106-HT-T30,FPQ-14895,SCMS-258630,ASN-30066,Haiti,PMO - US,Direct Drop,EXW,Air,9/24/2014,11/14/2014
41304,103-ZW-T30,FPQ-15220,SCMS-261580,ASN-31449,Zimbabwe,PMO - US,Direct Drop,FCA,Air,10/27/2014,10/30/2014
41368,106-HT-T30,FPQ-4389,SCMS-58050,ASN-7024,Haiti,PMO - US,Direct Drop,FCA,Air,11/3/2009,11/23/2009
41381,106-HT-T30,FPQ-11442,SCMS-177180,ASN-18919,Haiti,PMO - US,Direct Drop,EXW,Ocean,1/30/2013,3/11/2013
41399,106-HT-T30,FPQ-14895,SCMS-261050,ASN-30327,Haiti,PMO - US,Direct Drop,EXW,Air,9/24/2014,11/14/2014
41414,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27976,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
41418,116-ZA-T30,FPQ-3596,SCMS-50370,ASN-5461,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,9/22/2009
41431,106-HT-T30,FPQ-14895,SCMS-261700,ASN-30811,Haiti,PMO - US,Direct Drop,EXW,Air,9/24/2014,11/14/2014
41444,108-VN-T30,FPQ-6818,SCMS-97850,ASN-11024,Vietnam,PMO - US,Direct Drop,EXW,Air,1/17/2011,2/15/2011
41474,108-VN-T30,FPQ-9577,SCMS-145530,ASN-16123,Vietnam,PMO - US,Direct Drop,EXW,Air,4/11/2012,6/12/2012
41500,116-ZA-T30,FPQ-5381,SCMS-69590,ASN-6724,South Africa,PMO - US,Direct Drop,DDP,Truck,3/23/2010,3/25/2010
41568,108-VN-T30,FPQ-9576,SCMS-145290,ASN-15777,Vietnam,PMO - US,Direct Drop,EXW,Air,4/11/2012,6/8/2012
41578,103-ZW-T30,FPQ-9905,SCMS-148310,ASN-17808,Zimbabwe,PMO - US,Direct Drop,FCA,Air,5/29/2012,7/18/2012
